id,time,event,prttime,age,gpa,dblmaj
2324,5.92E-05,TRUE,0,19,3.1,0
2325,1.61E-05,TRUE,0,20,3,0
2326,0.000176969,TRUE,1,18,3.3,0
2327,1.48E-05,TRUE,0,20,3.1,1
2328,0.000139183,TRUE,0,22,3.1,1
2329,9.23E-05,TRUE,0,17,3.5,0
2330,4.88E-05,TRUE,0,18,3.1,0
2331,2.34E-05,TRUE,0,18,3.4,0
2332,9.79E-05,TRUE,1,23,3.4,0
2333,0.000291256,TRUE,1,17,2.7,0
2334,0.000158503,TRUE,0,19,2.9,0
2335,2.05E-05,TRUE,0,19,3.6,0
2336,0.000822147,TRUE,1,19,3,0
2337,4.00E-05,TRUE,0,17,3.6,0
2338,7.37E-06,TRUE,0,17,3.3,0
2339,6.56E-05,TRUE,1,19,3.8,1
2340,8.30E-05,TRUE,0,18,3.7,0
2341,1.89E-05,TRUE,0,18,3.1,0
2342,0.000129024,TRUE,0,17,3.1,0
2343,4.06E-05,TRUE,0,17,2.7,0
2344,9.61E-06,TRUE,0,20,3.1,0
2345,0.000225254,TRUE,0,18,3.2,0
2346,4.07E-05,TRUE,0,20,2.5,0
2347,6.67E-05,TRUE,0,17,3.2,0
2348,0.000410265,TRUE,1,18,3.6,1
2349,0.000887143,FALSE,1,18,3.1,1
2350,4.44E-05,TRUE,0,19,3.8,0
2351,3.86E-05,TRUE,0,21,2.9,0
2352,0.000667674,TRUE,1,18,3,0
2353,7.11E-05,TRUE,0,21,2.7,0
2354,2.34E-05,TRUE,0,18,3,0
2355,0.000264603,TRUE,0,19,3,1
2356,7.73E-05,TRUE,0,18,3.3,0
2357,9.34E-05,TRUE,0,20,3.6,0
2358,0.00041013,TRUE,1,17,2.4,0
2359,6.41E-05,TRUE,0,18,3.5,0
2360,0.000439337,TRUE,1,17,3.2,0
2361,0.000153036,TRUE,1,20,2.8,1
2362,4.04E-05,TRUE,0,17,2.8,0
2363,0.000186608,TRUE,0,18,1.2,0
2364,0.000196978,TRUE,1,19,3.1,0
2365,2.14E-05,TRUE,0,18,3.1,0
2366,6.44E-05,TRUE,0,18,2.8,0
2367,3.97E-05,TRUE,0,18,2.5,0
2368,3.71E-05,TRUE,0,17,1.8,0
2369,8.96E-05,TRUE,0,18,3,0
2370,7.48E-06,FALSE,1,18,3.7,0
2371,2.17E-05,TRUE,0,21,2.9,0
2372,0.000128999,TRUE,0,18,2.8,0
2373,1.79E-05,TRUE,0,18,3.7,0
2374,6.59E-05,TRUE,0,19,3.4,0
2375,6.65E-05,TRUE,0,17,3.6,0
2376,0.000116213,TRUE,0,22,3.1,0
2377,0.000308463,TRUE,1,36,3.4,0
2378,0.000526662,TRUE,1,19,3.6,0
2379,4.15E-06,TRUE,0,25,3.2,0
2380,1.10E-05,TRUE,0,18,3.2,0
2381,0.000302879,TRUE,1,17,3.5,1
2382,1.33E-05,TRUE,0,33,2.1,0
2383,7.93E-05,TRUE,0,18,3.1,0
2384,5.88E-05,TRUE,0,17,3.2,0
2385,0.000196208,TRUE,1,18,3.2,1
2386,0.000101836,TRUE,0,19,3.3,0
2387,3.03E-05,TRUE,0,23,2.9,1
2388,5.74E-05,TRUE,0,17,3.3,1
2389,0.000106606,TRUE,0,21,3.8,1
2390,0.000103989,FALSE,1,17,3.2,0
2391,0.00074811,TRUE,1,21,3.8,0
2392,1.20E-05,TRUE,0,18,3.1,1
2393,5.00E-05,TRUE,0,18,3,0
2394,0.000148514,TRUE,0,18,2.5,0
2395,6.49E-05,TRUE,0,20,3,0
2396,5.14E-06,TRUE,0,18,3.6,0
2397,1.08E-05,TRUE,0,21,3.3,0
2398,0.001390826,FALSE,1,19,3.2,0
2399,0.000246161,TRUE,0,17,3.2,0
2400,0.000155089,TRUE,0,18,3.5,1
2401,1.37E-05,TRUE,0,19,2.5,0
2402,0.000616806,TRUE,1,24,2.9,0
2403,0.000137811,FALSE,0,17,2.8,1
2404,1.89E-07,TRUE,0,17,2.5,0
2405,0.00101865,TRUE,1,17,3,1
2406,4.07E-05,TRUE,0,23,3.7,0
2407,2.33E-05,TRUE,0,19,3.4,1
2408,4.12E-05,TRUE,0,18,3.6,0
2409,0.000105954,TRUE,0,18,3.3,0
2410,3.84E-05,TRUE,0,23,3.7,0
2411,0.000174633,TRUE,1,17,3.1,0
2412,4.07E-05,TRUE,0,17,3.3,0
2413,0.000888354,TRUE,1,18,3.6,0
2414,3.59E-05,TRUE,0,18,3,1
2415,2.41E-06,TRUE,0,17,2.8,0
2416,5.61E-06,TRUE,0,20,3.4,0
2417,6.35E-05,TRUE,0,19,3.5,0
2418,4.13E-05,TRUE,0,18,3.2,0
2419,5.65E-05,TRUE,0,18,2.4,0
2420,0.000354599,TRUE,1,19,3.5,0
2421,0.000965805,FALSE,1,18,3.2,0
2422,2.74E-05,TRUE,0,18,2.9,0
2423,4.64E-05,TRUE,0,18,3,1
2424,3.69E-07,TRUE,0,18,3.1,0
2425,0.000285647,TRUE,1,21,3.6,1
2426,2.57E-05,FALSE,0,18,3.6,1
2427,4.09E-05,TRUE,0,18,3.2,0
2428,2.24E-05,TRUE,0,19,2.9,1
2429,5.82E-05,TRUE,0,17,3.2,1
2430,9.84E-07,TRUE,0,19,3.6,0
2431,4.46E-05,TRUE,0,20,3,0
2432,0.000178455,TRUE,0,22,1.9,0
2433,0.000215449,TRUE,0,18,3.5,0
2434,2.80E-05,TRUE,0,17,2.4,1
2435,0.000257775,TRUE,1,17,2.3,1
2436,0.000105098,TRUE,0,19,1.8,0
2437,1.88E-05,TRUE,0,19,3,0
2438,0.000114978,TRUE,0,19,3.5,0
2439,4.71E-05,TRUE,0,18,3.8,0
2440,1.68E-05,TRUE,0,17,3.4,1
2441,0.000134572,TRUE,0,22,3.6,0
2442,0.000323577,TRUE,1,18,3.6,0
2443,0.000914684,TRUE,1,18,3.7,1
2444,0.00019132,TRUE,0,17,2.6,0
2445,4.89E-05,TRUE,0,18,3.3,0
2446,2.11E-05,TRUE,0,19,3.6,0
2447,4.60E-05,TRUE,0,18,3.6,0
2448,0.000196379,TRUE,0,17,2.8,0
2449,0.000301319,TRUE,0,18,3.4,1
2450,0.000114171,TRUE,0,20,3.4,0
2451,3.01E-05,TRUE,0,19,2.5,0
2452,7.74E-05,TRUE,0,19,2.7,0
2453,3.15E-05,TRUE,0,17,2.7,1
2454,3.66E-05,TRUE,0,21,2.2,0
2455,3.89E-06,TRUE,0,35,3.3,1
2456,8.40E-05,TRUE,0,18,3.2,1
2457,0.000200227,TRUE,0,17,3.1,0
2458,4.85E-05,TRUE,0,17,2.9,0
2459,0.000160242,TRUE,0,20,2.8,1
2460,5.05E-05,FALSE,1,18,2.8,0
2461,0.000116186,TRUE,0,19,2.9,1
2462,2.67E-05,TRUE,0,21,3.4,0
2463,8.38E-05,TRUE,0,17,3.2,0
2464,7.70E-05,TRUE,1,18,3.6,0
2465,0.000112907,TRUE,0,18,3.2,0
2466,0.000154578,TRUE,0,18,3.8,0
2467,8.03E-05,TRUE,0,19,3.5,0
2468,2.10E-05,TRUE,0,22,3.1,0
2469,0.000106587,TRUE,0,19,3.5,0
2470,3.70E-05,TRUE,0,19,3.5,0
2471,0.000191924,TRUE,1,18,2.5,0
2472,6.18E-05,TRUE,0,19,2.8,0
2473,3.02E-06,TRUE,0,18,3.3,0
2474,0.000914116,TRUE,1,18,2.6,0
2475,5.68E-05,TRUE,0,18,2.6,1
2476,0.000241748,TRUE,0,18,3.4,0
2477,0.001220781,TRUE,1,19,3.2,0
2478,8.30E-06,TRUE,0,18,2.7,0
2479,0.000249328,TRUE,0,19,3.3,1
2480,0.000228731,TRUE,1,19,2.8,0
2481,0.000127832,TRUE,0,19,3.3,0
2482,0.000178181,TRUE,0,17,3.2,0
2483,5.36E-05,TRUE,0,18,3.4,1
2484,0.00025277,TRUE,0,18,2.9,0
2485,0.000563308,TRUE,1,18,2.9,0
2486,0.000177096,FALSE,1,20,3.1,0
2487,3.70E-05,TRUE,0,18,3.6,0
2488,0.000192364,TRUE,0,18,2.1,0
2489,9.41E-07,TRUE,0,18,3.4,0
2490,6.80E-05,TRUE,0,17,3.2,1
2491,4.46E-07,TRUE,0,20,3.2,0
2492,2.67E-05,TRUE,1,18,3.2,0
2493,4.95E-05,TRUE,0,19,2.9,0
2494,2.71E-05,TRUE,0,18,2.2,0
2495,3.09E-05,TRUE,0,19,2.3,0
2496,0.000357432,TRUE,1,18,3.5,1
2497,1.26E-05,TRUE,0,20,3.2,0
2498,5.32E-05,TRUE,0,18,1.9,0
2499,3.37E-05,TRUE,0,18,2.7,0
2500,3.01E-05,TRUE,0,18,3.6,0
2501,0.000100308,TRUE,0,18,3.4,1
2502,2.46E-05,TRUE,0,18,3.6,0
2503,2.11E-05,TRUE,1,18,3.6,0
2504,0.000217743,TRUE,1,18,3.4,0
2505,0.000357824,TRUE,0,17,3.1,1
2506,0.000241544,TRUE,1,31,3.3,0
2507,0.00011043,TRUE,0,18,3.4,1
2508,1.53E-05,TRUE,0,17,3.5,0
2509,1.98E-05,TRUE,0,21,1.7,0
2510,1.46E-05,TRUE,0,18,2.3,0
2511,4.21E-06,TRUE,0,17,3.7,0
2512,1.78E-05,TRUE,0,20,3.4,1
2513,2.28E-05,TRUE,0,20,3.7,1
2514,1.02E-05,TRUE,0,18,3.1,0
2515,0.0002903,TRUE,1,19,3,0
2516,7.04E-05,TRUE,0,19,1.3,0
2517,0.000282577,TRUE,0,18,3.7,0
2518,5.06E-05,TRUE,0,18,2.9,0
2519,1.99E-06,TRUE,0,17,2.9,0
2520,0.000129996,TRUE,0,18,2.8,0
2521,1.31E-05,TRUE,0,18,2,0
2522,1.81E-05,TRUE,0,17,3.2,0
2523,4.82E-05,TRUE,0,19,3.5,0
2524,8.29E-05,TRUE,0,18,3.2,1
2525,0.00035881,TRUE,0,17,2.9,0
2526,7.55E-05,TRUE,0,18,2.7,0
2527,4.64E-05,TRUE,0,17,3.3,0
2528,4.52E-05,TRUE,0,17,3.3,0
2529,0.000115135,TRUE,0,18,2.7,1
2530,1.68E-05,TRUE,1,18,2.6,0
2531,0.000114134,TRUE,0,18,2.8,0
2532,2.70E-05,TRUE,0,19,3.1,0
2533,0.000744065,TRUE,1,17,3.2,1
2534,2.99E-05,TRUE,0,19,2.9,0
2535,0.000255454,TRUE,1,19,3.4,0
2536,3.19E-05,TRUE,0,18,3.5,1
2537,2.82E-05,TRUE,0,17,2.7,0
2538,0.000129899,TRUE,0,17,3,0
2539,0.000240321,TRUE,1,18,2.6,0
2540,0.000106406,TRUE,0,18,3.3,0
2541,6.84E-05,TRUE,1,17,3.5,0
2542,2.19E-05,TRUE,0,18,3.1,1
2543,0.000176633,TRUE,0,18,3.2,1
2544,0.000123759,TRUE,1,18,3.9,0
2545,0.000102534,TRUE,0,18,3.1,1
2546,3.04E-06,TRUE,0,18,2.2,0
2547,8.11E-05,TRUE,0,18,2.6,0
2548,1.89E-06,TRUE,0,19,3.1,0
2549,0.000323244,TRUE,1,18,3.2,0
2550,2.06E-05,TRUE,0,17,3.8,0
2551,9.74E-05,TRUE,0,18,3.9,0
2552,5.18E-05,TRUE,1,18,3.4,1
2553,2.16E-05,TRUE,0,20,3.5,0
2554,0.000768009,TRUE,1,22,3.6,0
2555,5.66E-05,TRUE,0,18,3.1,0
2556,0.000105731,TRUE,0,17,2.9,0
2557,0.000449848,TRUE,1,20,3.1,0
2558,2.81E-05,TRUE,0,20,3,0
2559,7.35E-05,TRUE,0,27,3,0
2560,4.28E-05,TRUE,0,22,2.6,0
2561,9.35E-05,TRUE,0,18,3.2,0
2562,9.78E-06,TRUE,0,18,2.5,1
2563,9.39E-05,TRUE,0,17,3.5,1
2564,0.000136898,TRUE,0,18,3.3,0
2565,0.000385435,FALSE,1,18,3,0
2566,0.000643781,TRUE,1,19,3.1,0
2567,4.43E-05,TRUE,0,19,3.1,0
2568,0.000127083,TRUE,0,18,2.8,1
2569,5.69E-05,TRUE,0,25,2.7,0
2570,5.39E-05,TRUE,0,17,2.8,0
2571,1.22E-05,TRUE,0,18,3.8,1
2572,6.27E-05,TRUE,0,17,3.2,0
2573,2.10E-05,TRUE,0,20,3.6,0
2574,0.000264948,TRUE,1,19,3.3,0
2575,2.73E-05,TRUE,1,18,3.8,1
2576,0.000211676,TRUE,0,20,1.9,0
2577,2.40E-05,TRUE,0,18,3.2,0
2578,0.000155404,TRUE,0,17,2.9,0
2579,2.74E-05,TRUE,0,19,3,0
2580,0.000146577,TRUE,0,18,3.1,0
2581,3.16E-06,TRUE,0,27,3.2,0
2582,0.00136482,TRUE,1,19,3,0
2583,1.82E-05,TRUE,0,17,2,0
2584,0.00058041,TRUE,1,17,3.3,0
2585,2.63E-05,TRUE,0,20,2.9,0
2586,0.000152208,FALSE,1,17,3.4,0
2587,6.81E-05,TRUE,0,17,2.7,1
2588,1.53E-05,TRUE,0,17,2.6,0
2589,6.08E-05,TRUE,0,18,3.5,0
2590,0.000235561,TRUE,1,17,3.3,0
2591,0.000212423,TRUE,0,18,3.7,1
2592,1.13E-05,TRUE,0,17,3,0
2593,0.000202493,TRUE,0,18,3,0
2594,0.000117693,TRUE,1,19,3.3,0
2595,4.58E-05,TRUE,0,18,2.9,0
2596,1.35E-05,TRUE,0,22,1.9,0
2597,5.53E-05,TRUE,0,17,3.7,0
2598,2.56E-05,TRUE,0,18,3.6,0
2599,3.92E-05,TRUE,0,20,3.3,0
2600,2.29E-05,TRUE,1,17,3.2,0
2601,3.72E-06,TRUE,0,18,2.9,0
2602,7.01E-05,TRUE,0,19,2.9,0
2603,1.85E-05,TRUE,0,24,2.6,0
2604,4.86E-05,TRUE,0,19,2.8,1
2605,0.000129096,TRUE,0,19,1,0
2606,3.43E-05,TRUE,0,18,3.2,0
2607,0.000207089,TRUE,0,18,3.1,0
2608,4.68E-05,TRUE,0,23,3.2,0
2609,9.77E-05,TRUE,1,22,3.3,0
2610,0.000126072,TRUE,0,17,3.2,0
2611,3.21E-05,TRUE,0,18,2.2,0
2612,0.000200378,TRUE,0,18,3.5,0
2613,1.93E-05,TRUE,0,17,2.3,1
2614,0.000148031,TRUE,0,17,3.4,0
2615,4.38E-06,TRUE,0,34,2.8,0
2616,0.000168648,TRUE,0,17,2.9,0
2617,0.000127596,TRUE,0,17,3,0
2618,0.000145373,TRUE,0,19,3,0
2619,6.12E-05,TRUE,0,19,3.3,0
2620,5.98E-05,TRUE,0,18,3.3,0
2621,2.69E-05,TRUE,0,18,2,0
2622,4.29E-05,TRUE,0,18,3.5,1
2623,9.13E-05,TRUE,0,18,3.3,0
2624,1.55E-05,TRUE,0,21,2.8,1
2625,3.88E-05,TRUE,0,17,3.1,1
2626,3.35E-05,TRUE,0,22,3.6,0
2627,2.46E-05,TRUE,0,20,3.3,0
2628,5.32E-05,TRUE,0,19,3.1,1
2629,0.000833488,TRUE,1,20,2.1,0
2630,1.35E-06,TRUE,0,20,2.9,0
2631,0.000380873,TRUE,1,20,3.5,0
2632,9.41E-05,TRUE,0,17,3.4,0
2633,5.92E-05,TRUE,0,18,3.4,0
2634,5.60E-06,TRUE,0,18,3.1,0
2635,8.33E-05,TRUE,0,20,2.9,1
2636,6.94E-06,TRUE,0,19,3.5,0
2637,1.76E-05,TRUE,0,17,3.3,0
2638,1.58E-05,TRUE,0,18,2.5,0
2639,0.000452975,TRUE,0,18,2.5,1
2640,1.30E-05,TRUE,0,18,3.6,0
2641,7.05E-05,TRUE,0,18,3.1,1
2642,1.30E-05,TRUE,0,17,3,0
2643,6.75E-05,TRUE,0,18,1.9,0
2644,1.28E-05,TRUE,0,18,3,0
2645,9.52E-05,TRUE,0,17,3.7,0
2646,1.43E-06,TRUE,1,17,2.3,1
2647,2.23E-05,TRUE,0,17,2.7,1
2648,3.58E-05,TRUE,0,17,3.4,1
2649,0.000143456,TRUE,0,18,3.1,0
2650,5.98E-05,TRUE,0,17,3.4,0
2651,3.08E-05,TRUE,0,18,3.6,0
2652,5.42E-05,TRUE,0,18,3.7,0
2653,9.90E-05,TRUE,0,17,3.3,0
2654,1.61E-05,TRUE,0,18,2.7,0
2655,0.000477794,TRUE,1,18,1.9,1
2656,3.50E-05,TRUE,0,18,3.2,0
2657,0.000120208,TRUE,0,19,3,0
2658,0.000727271,TRUE,1,17,2.8,0
2659,1.87E-05,TRUE,0,19,2.5,0
2660,7.44E-05,TRUE,0,19,3.5,0
2661,0.000181743,TRUE,1,21,2.6,0
2662,2.18E-05,TRUE,0,21,3.2,1
2663,0.000467937,TRUE,1,20,3.7,0
2664,2.19E-05,TRUE,0,23,3,0
2665,3.11E-05,TRUE,0,18,2.4,0
2666,2.93E-05,TRUE,0,23,3.4,0
2667,3.60E-05,TRUE,0,17,2.5,1
2668,8.86E-05,TRUE,0,19,2.6,0
2669,3.71E-05,TRUE,0,20,3.1,0
2670,0.000165886,TRUE,1,18,3.7,0
2671,1.34E-05,TRUE,0,18,2.4,0
2672,1.56E-05,TRUE,0,23,2.8,1
2673,0.000400087,TRUE,1,17,3.5,0
2674,2.57E-05,TRUE,0,19,3.4,0
2675,3.08E-06,TRUE,0,18,3.4,0
2676,7.49E-05,TRUE,0,18,2.6,1
2677,3.61E-05,TRUE,0,18,3,0
2678,4.18E-05,TRUE,0,19,2.6,0
2679,4.36E-05,TRUE,0,18,3.2,0
2680,0.00024629,TRUE,1,18,3.7,0
2681,0.000821028,TRUE,1,17,2.9,0
2682,1.88E-05,TRUE,0,18,3.3,0
2683,6.46E-05,TRUE,0,17,3,1
2684,1.54E-05,TRUE,0,18,2.9,0
2685,3.94E-05,TRUE,0,21,2.1,1
2686,1.30E-05,FALSE,0,18,3.2,0
2687,1.31E-05,TRUE,0,17,3,0
2688,5.12E-05,TRUE,0,18,2.7,1
2689,0.000759033,TRUE,1,19,3.3,0
2690,2.58E-05,TRUE,0,20,3.3,0
2691,0.000137106,TRUE,0,17,3.1,0
2692,2.88E-05,TRUE,0,19,2.8,0
2693,6.51E-06,TRUE,0,21,3.4,0
2694,3.64E-05,TRUE,0,17,3.5,0
2695,0.000502946,TRUE,1,19,3.1,0
2696,4.90E-07,TRUE,0,18,3.5,0
2697,0.000168569,TRUE,0,19,2.5,0
2698,9.01E-05,TRUE,0,17,3.2,0
2699,4.63E-05,TRUE,0,18,3.6,0
2700,9.45E-05,TRUE,1,23,1.9,1
2701,1.42E-05,TRUE,0,19,3.4,0
2702,1.98E-07,TRUE,0,18,3.7,0
2703,0.000288148,TRUE,0,17,3.8,1
2704,7.40E-06,TRUE,0,23,3.4,0
2705,4.95E-05,TRUE,0,19,3.2,0
2706,0.000120433,TRUE,0,18,3.4,0
2707,0.000129755,TRUE,0,17,2.9,0
2708,4.38E-05,TRUE,1,19,3,1
2709,0.000193737,TRUE,0,17,3,0
2710,0.000137063,TRUE,0,17,3.3,0
2711,2.22E-05,TRUE,0,21,3.2,0
2712,1.81E-05,TRUE,0,18,3.4,0
2713,3.91E-05,TRUE,0,18,3.1,0
2714,0.000198932,TRUE,0,17,3.4,0
2715,0.000238687,TRUE,0,17,2.1,0
2716,2.90E-05,TRUE,0,19,3.3,0
2717,0.000153199,TRUE,1,21,2.7,0
2718,4.20E-07,TRUE,0,19,2.9,1
2719,0.000189096,TRUE,0,18,3.4,1
2720,0.000597107,TRUE,1,18,3.7,0
2721,2.48E-05,TRUE,0,17,3.5,0
2722,0.001137182,TRUE,1,17,3.8,0
2723,1.76E-06,TRUE,0,20,3.7,0
2724,9.14E-05,TRUE,0,17,3,1
2725,7.05E-05,TRUE,0,19,3.1,0
2726,6.43E-05,TRUE,0,17,3.5,0
2727,7.74E-05,TRUE,0,18,3.2,0
2728,2.21E-06,TRUE,0,18,3.1,0
2729,3.81E-05,TRUE,0,17,2.1,0
2730,0.001390524,TRUE,1,21,3.1,0
2731,0.000105288,TRUE,0,18,3.2,0
2732,8.53E-05,TRUE,0,21,3.3,1
2733,0.000238787,TRUE,0,18,3.2,1
2734,2.87E-05,TRUE,0,17,3.4,0
2735,2.50E-05,TRUE,0,18,3.5,0
2736,0.000172216,TRUE,0,17,2.9,1
2737,0.000178401,TRUE,0,18,3.1,0
2738,5.26E-05,TRUE,0,20,3.3,1
2739,6.06E-05,TRUE,0,17,3.1,0
2740,3.33E-05,TRUE,0,21,3.6,0
2741,1.88E-05,TRUE,0,17,3.5,1
2742,0.00012691,TRUE,0,18,3.2,0
2743,7.37E-05,TRUE,0,19,2.7,0
2744,3.85E-05,TRUE,0,18,3.3,0
2745,0.000421331,TRUE,1,17,3,0
2746,0.000186087,TRUE,0,17,2.5,1
2747,8.28E-06,TRUE,0,18,3.5,0
2748,1.56E-05,TRUE,0,19,3.4,0
2749,0.000629359,TRUE,1,21,2.3,0
2750,0.000124524,TRUE,0,18,3.6,1
2751,9.87E-05,TRUE,0,17,2.1,0
2752,4.42E-05,TRUE,0,19,3.3,0
2753,0.000205841,TRUE,0,19,3.3,0
2754,0.000976658,FALSE,1,18,3.2,0
2755,5.60E-05,TRUE,0,18,3.2,0
2756,0.000284941,TRUE,1,19,3.3,0
2757,2.08E-05,TRUE,0,19,2.8,0
2758,8.69E-05,TRUE,0,19,3.3,1
2759,0.000122068,TRUE,0,18,2.4,0
2760,0.000225455,TRUE,0,18,3.4,0
2761,0.000137196,TRUE,0,17,3.4,0
2762,0.000275903,TRUE,1,17,3.4,0
2763,5.89E-05,FALSE,1,19,3,0
2764,0.000166326,TRUE,0,19,3.1,0
2765,7.24E-05,TRUE,0,18,3.3,0
2766,0.000169489,TRUE,1,21,3.3,1
2767,6.43E-05,TRUE,0,17,3.2,1
2768,2.36E-06,TRUE,0,17,3.5,0
2769,0.000439304,TRUE,1,20,3.6,0
2770,0.000231925,TRUE,1,18,3.9,0
2771,4.67E-06,TRUE,0,19,2.8,0
2772,7.92E-05,TRUE,0,18,2.6,0
2773,7.09E-05,TRUE,1,19,3.4,0
2774,0.000134213,TRUE,1,18,3.4,1
2775,6.44E-05,TRUE,0,17,2.6,0
2776,0.000480779,TRUE,1,18,3.4,0
2777,0.00041737,FALSE,1,20,2.5,0
2778,0.000851778,TRUE,1,18,3.4,0
2779,0.000124372,TRUE,0,18,3.3,0
2780,0.000225448,TRUE,1,19,3.3,0
2781,4.01E-05,TRUE,0,17,1.7,1
2782,3.45E-05,TRUE,0,18,2.6,0
2783,7.61E-06,TRUE,0,20,3.3,0
2784,5.18E-06,TRUE,0,18,2.9,0
2785,6.70E-05,TRUE,0,22,2.6,0
2786,0.000106073,TRUE,0,19,3.1,0
2787,0.000201061,TRUE,1,17,3.1,0
2788,4.12E-05,TRUE,0,17,3.6,1
2789,6.60E-06,TRUE,0,20,2.8,0
2790,6.24E-05,TRUE,0,18,3.6,0
2791,0.000175966,TRUE,1,17,2,0
2792,2.57E-06,TRUE,0,19,2.2,0
2793,0.000139499,TRUE,0,17,2.1,0
2794,0.000798681,TRUE,1,18,3.6,0
2795,9.80E-05,TRUE,1,20,3.3,0
2796,8.82E-05,TRUE,1,21,2.9,0
2797,0.001296358,TRUE,1,18,3.2,0
2798,9.51E-05,TRUE,0,17,2.8,0
2799,0.000386993,TRUE,1,18,2.7,0
2800,1.87E-05,TRUE,0,17,1.4,0
2801,2.14E-05,TRUE,0,18,3.2,0
2802,0.000265422,TRUE,1,18,1.8,0
2803,0.000118806,TRUE,0,19,3.4,0
2804,5.21E-05,TRUE,0,19,3,0
2805,9.07E-05,TRUE,0,20,3,0
2806,4.01E-05,TRUE,0,17,2.3,0
2807,0.000366647,TRUE,1,17,3.6,0
2808,3.00E-05,TRUE,0,18,3.4,0
2809,0.000101805,TRUE,1,17,3.6,0
2810,2.03E-05,TRUE,0,20,2.9,1
2811,2.03E-05,TRUE,0,17,3.2,0
2812,7.27E-05,TRUE,0,20,3.3,0
2813,0.00020076,TRUE,0,17,3.1,0
2814,3.30E-05,TRUE,0,18,2.7,0
2815,2.06E-05,TRUE,0,20,2.9,0
2816,9.22E-05,TRUE,1,20,3.2,1
2817,9.52E-05,TRUE,0,18,3.1,0
2818,2.71E-05,TRUE,0,21,3.5,0
2819,4.15E-05,TRUE,0,24,3.5,0
2820,0.000299554,TRUE,1,18,3,0
2821,0.000581499,TRUE,1,18,2.8,0
2822,4.16E-05,TRUE,0,18,3.7,1
2823,4.75E-05,TRUE,0,18,1.7,0
2824,0.000239962,TRUE,0,17,3.4,0
2825,0.000107421,TRUE,0,18,3.7,0
2826,0.000113514,TRUE,0,25,3.7,1
2827,0.000386158,TRUE,1,18,2.9,0
2828,1.98E-05,TRUE,0,20,3.2,0
2829,0.000522758,FALSE,1,17,3.4,0
2830,5.99E-06,FALSE,0,19,2.4,1
2831,5.76E-06,TRUE,0,23,3,0
2832,0.001411508,TRUE,1,18,2.1,0
2833,4.13E-05,TRUE,0,18,3.3,0
2834,1.96E-05,TRUE,0,20,3.5,0
2835,0.000118355,TRUE,0,21,1.6,0
2836,6.49E-06,TRUE,0,17,3.1,0
2837,2.55E-05,TRUE,0,21,3.4,0
2838,9.33E-07,TRUE,0,17,3.4,0
2839,4.28E-05,TRUE,0,19,2.9,0
2840,0.000800984,TRUE,1,17,3.5,0
2841,7.72E-05,TRUE,0,18,3.6,1
2842,0.000860233,FALSE,1,18,3.3,0
2843,6.91E-05,TRUE,0,20,3,0
2844,1.68E-05,TRUE,0,18,3,0
2845,1.56E-05,TRUE,0,18,3.3,0
2846,3.59E-05,TRUE,0,19,3.7,1
2847,8.02E-06,TRUE,0,18,2.9,0
2848,2.06E-05,TRUE,0,18,3.1,0
2849,0.000124271,TRUE,0,18,3.3,0
2850,5.27E-05,TRUE,0,18,2.9,0
2851,1.75E-05,TRUE,0,19,3.4,0
2852,0.000221189,TRUE,1,17,3.8,0
2853,6.36E-05,TRUE,0,17,3.1,1
2854,0.000125462,TRUE,0,18,2.9,0
2855,4.72E-05,TRUE,0,19,2.9,0
2856,7.68E-05,TRUE,0,18,3.8,0
2857,1.19E-05,TRUE,0,18,2.5,0
2858,7.57E-05,TRUE,0,18,3.1,0
2859,0.000539916,TRUE,1,18,2.7,0
2860,0.000116919,TRUE,1,19,3.4,0
2861,0.000222891,TRUE,1,24,3.7,0
2862,1.67E-05,TRUE,0,29,2.6,0
2863,0.000475209,TRUE,1,18,3.2,1
2864,3.97E-06,TRUE,0,19,3,0
2865,4.03E-05,TRUE,0,18,3.4,1
2866,6.93E-06,TRUE,0,18,2.1,0
2867,0.000222221,TRUE,0,17,3.5,0
2868,4.97E-05,TRUE,0,18,3.2,0
2869,6.78E-06,TRUE,0,17,3.1,0
2870,2.60E-05,TRUE,0,18,3.1,0
2871,0.000273254,TRUE,1,18,3.4,0
2872,6.89E-05,TRUE,0,18,2.4,0
2873,9.66E-06,TRUE,0,17,2.9,0
2874,2.42E-05,TRUE,0,18,2.6,0
2875,0.000154064,TRUE,0,19,2.7,1
2876,0.000168594,TRUE,0,18,2.4,0
2877,4.77E-05,TRUE,1,17,3.5,1
2878,0.002027959,TRUE,1,18,3.4,0
2879,8.82E-05,TRUE,0,18,2.9,0
2880,0.000353805,TRUE,1,21,2.4,0
2881,9.94E-06,FALSE,0,18,3.3,1
2882,7.60E-06,TRUE,0,17,2.2,0
2883,5.19E-05,TRUE,0,22,3.2,0
2884,0.000100455,TRUE,0,19,3.3,0
2885,6.34E-05,TRUE,0,17,3.3,0
2886,1.06E-06,TRUE,1,21,3.2,1
2887,4.61E-06,TRUE,0,18,2.3,0
2888,4.49E-05,TRUE,0,18,3,0
2889,0.000148098,TRUE,0,17,2.6,0
2890,7.00E-05,TRUE,0,18,3.4,0
2891,9.88E-06,TRUE,0,18,3.6,0
2892,0.000156237,TRUE,0,18,2.8,0
2893,5.06E-06,TRUE,0,20,2.2,0
2894,0.000397405,TRUE,1,17,3.4,0
